PC1,Mean,Variance,Min,Max,Median,rolling_mean_3w,rolling_std_3w,rolling_mean_5w,rolling_std_5w
-0.6839504194189465,0.0425925925925926,0.0023403214535290006,0.02,0.32,0.03,0.04265432098765433,0.02543183831749193,0.04254938271604938,0.029949822347523025
-0.716101012221737,0.030740740740740742,0.00010132774283717678,0.02,0.04,0.04,0.031111111111111114,0.007407512887715951,0.031265432098765436,0.008687274282954125
-0.6911349040621979,0.032962962962962965,0.00044011180992313044,0.02,0.12,0.02,0.0334567901234568,0.011092443651285408,0.03440740740740741,0.013444620991780709
-0.6624718826238691,0.032222222222222215,0.0006855345911949686,0.02,0.16,0.02,0.032530864197530866,0.00991532577389509,0.033228395061728394,0.013899811021898542
-0.7451840099864593,0.02888888888888889,0.00032704402515723276,0.0,0.12,0.02,0.02864197530864198,0.01203248659012024,0.028506172839506176,0.013572702574594437
-0.7000676171797047,0.0325925925925926,0.000291264849755416,0.02,0.12,0.04,0.032901234567901234,0.010506629974754326,0.033086419753086425,0.012356853060207994
-0.6455968997428652,0.038148148148148146,0.00027575122292103414,0.02,0.12,0.04,0.03814814814814817,0.0117648734099018,0.038148148148148146,0.012689362746476886
-0.7257924339181556,0.030000000000000002,0.0001924528301886792,0.02,0.08,0.02,0.02981481481481482,0.008545817739770688,0.02973456790123457,0.010190402078867556
-0.7336141528301303,0.02962962962962963,0.0008866526904262758,0.0,0.2,0.02,0.029259259259259256,0.01146258832622673,0.028907407407407406,0.012990319030456613
-0.7518889312340462,0.026666666666666665,9.056603773584903e-05,0.02,0.04,0.02,0.026975308641975313,0.007020741557005641,0.02714197530864198,0.008354923461519084
-0.6936117186105919,0.03888888888888889,0.000610062893081761,0.02,0.12,0.04,0.03907407407407409,0.013965084084002032,0.03914197530864198,0.0163151085243144
-0.6761022280624964,0.034074074074074076,0.00022082459818308875,0.02,0.08,0.04,0.03407407407407408,0.010366815428914692,0.03396913580246914,0.011216097768649404
-0.6809844617694393,0.04444444444444445,0.0020025157232704404,0.0,0.24,0.02,0.043827160493827164,0.018668165691479725,0.04333333333333334,0.020338392768199733
-0.6241078451440876,0.048148148148148155,0.000324807826694619,0.04,0.12,0.04,0.04814814814814815,0.010224155006635859,0.04828395061728396,0.011849791528649952
-0.6604008033281554,0.0325925925925926,0.0007139063591893785,0.0,0.16,0.02,0.032901234567901234,0.013417285816140125,0.03319135802469136,0.017161305587712623
-0.6958093201596239,0.04,0.0033660377358490584,0.02,0.4,0.02,0.03962962962962963,0.0185604408503807,0.0395,0.023693423861655218
-0.6678312067455973,0.04148148148148149,0.0027902166317260646,0.02,0.32,0.02,0.04148148148148149,0.01772223131464914,0.04154938271604939,0.022687658659282066
-0.27760091175569124,0.05407407407407408,0.008749126484975542,0.02,0.48,0.04,0.054320987654320994,0.03012643555535123,0.05487654320987656,0.03608089895762766
-0.5831292480083923,0.04518518518518519,0.003700908455625437,0.02,0.36,0.02,0.04938271604938272,0.02544190355099434,0.052962962962962976,0.029722043327978624
-0.5561866851391042,0.05518518518518519,0.0022480782669461914,0.02,0.28,0.04,0.05518518518518519,0.024230629018622274,0.05548148148148149,0.03046164311765722
-0.7253681183335804,0.030000000000000002,0.00010188679245283021,0.02,0.04,0.03,0.02993827160493828,0.010288761948645031,0.029950617283950626,0.01084731712633889
-0.6271919385608863,0.05407407407407407,0.0044170510132774295,0.02,0.36,0.04,0.0534567901234568,0.03479729837120691,0.05053703703703705,0.03697879990354497
-0.6487305163998676,0.04851851851851853,0.0012166317260656884,0.02,0.2,0.04,0.047407407407407405,0.017949909606777822,0.04614814814814815,0.019459360772956496
-0.5915445825375355,0.050740740740740746,0.001127742837176799,0.02,0.16,0.04,0.05018518518518519,0.02244355664881592,0.049820987654321,0.026781883060686743
-0.686625585293835,0.03851851851851852,0.00022417889587700903,0.02,0.12,0.04,0.03820987654320988,0.008327949713661402,0.03811728395061729,0.010279474608845885
-0.6025236754509466,0.05481481481481483,0.0024782669461914752,0.02,0.28,0.04,0.05450617283950617,0.028633978012839827,0.05291975308641975,0.030542493346606983
-0.5237295311523471,0.06888888888888889,0.002077987421383648,0.04,0.24,0.04,0.06839506172839507,0.020831935210897434,0.06829629629629631,0.024462641141389962
-0.6675980827703625,0.03962962962962963,0.000384765897973445,0.02,0.12,0.04,0.03969135802469137,0.013450290295452175,0.03967901234567902,0.015273872859620228
-0.7612195172815878,0.027777777777777776,0.0003383647798742139,0.0,0.12,0.02,0.027777777777777787,0.01092938251279391,0.027777777777777783,0.013024897404555978
-0.7267857179238523,0.031111111111111114,0.0004930817610062894,0.02,0.12,0.02,0.030864197530864203,0.011058023309157807,0.030592592592592602,0.01273755170651295
-0.613601481457807,0.06185185185185186,0.00534744933612858,0.02,0.32,0.04,0.06160493827160493,0.0312996673226358,0.06133333333333334,0.03547254641136923
-0.5713746014966605,0.04296296296296297,0.00172690426275332,0.02,0.24,0.04,0.04327160493827161,0.019413035090303208,0.04345679012345679,0.024622716866859667
-0.7082910436849379,0.03222222222222223,0.00024779874213836473,0.02,0.12,0.04,0.0325925925925926,0.009059513687200262,0.03294444444444445,0.010862035671888023
-0.5516024856658492,0.05037037037037037,0.0010074074074074078,0.02,0.2,0.04,0.05030864197530865,0.01606924905983528,0.05026543209876544,0.01998699710975365
-0.6568425534748886,0.04851851851851852,0.002726065688329839,0.02,0.28,0.04,0.04814814814814815,0.016355958972416478,0.04777777777777779,0.02047609796085551
-0.6540518959813639,0.03962962962962963,0.00018853948287910545,0.02,0.08,0.04,0.039259259259259265,0.007983937503433675,0.03903703703703704,0.008761851854698941
-0.7210904335269968,0.031111111111111114,0.00028176100628930816,0.02,0.08,0.02,0.031111111111111114,0.009354654760978388,0.031111111111111114,0.011734341537746327
-0.6774926160933551,0.03444444444444445,0.00030817610062893087,0.02,0.08,0.04,0.03407407407407408,0.01167402358557044,0.03398148148148149,0.013694742095315373
-0.6883326000246037,0.039259259259259265,0.0006484975541579315,0.02,0.12,0.04,0.039197530864197534,0.016958489558808913,0.039154320987654326,0.020627437088515527
-0.7186413295244014,0.03222222222222223,0.00032327044025157235,0.02,0.08,0.02,0.03166666666666667,0.013810818743840294,0.031376543209876546,0.015689608101574815
-0.7356120881575557,0.031111111111111114,0.00034213836477987424,0.02,0.12,0.02,0.029753086419753095,0.007548201451215082,0.029185185185185186,0.0091546307042974
-0.677540829503512,0.03740740740740742,0.0006044723969252272,0.02,0.16,0.04,0.037037037037037035,0.013756190266462352,0.03622222222222223,0.016050733962846973
-0.6126400308494823,0.052222222222222225,0.0015911949685534588,0.02,0.24,0.04,0.05253086419753087,0.017464790873334315,0.052493827160493826,0.02089821528206629
-0.7264021851205296,0.02925925925925926,0.00010132774283717678,0.02,0.04,0.02,0.029197530864197536,0.008763685765879981,0.02899382716049383,0.009481266276241856
-0.3710773748449674,0.05185185185185186,0.006709713487071979,0.02,0.56,0.04,0.052222222222222225,0.02609526517222418,0.05272839506172839,0.0332216583572191
-0.6902788783544316,0.03888888888888888,0.0029496855345911965,0.02,0.36,0.02,0.03876543209876543,0.020068823809184205,0.03844444444444445,0.024709983652086355
-0.6328225851903806,0.046296296296296294,0.0003897973445143257,0.02,0.12,0.04,0.04641975308641975,0.01109562711107303,0.0465925925925926,0.012640094936719113
-0.7406063345253929,0.02814814814814815,0.00029461914744933625,0.02,0.12,0.02,0.027777777777777783,0.008328730146262219,0.02762962962962963,0.010327160175153002
-0.615195075958457,0.05814814814814816,0.002253109713487072,0.02,0.24,0.04,0.056419753086419756,0.0274732844042646,0.05495061728395063,0.03032181957663833
-0.7189971243605517,0.030000000000000002,0.00025283018867924514,0.02,0.12,0.02,0.03018518518518519,0.009453271051537102,0.03010493827160494,0.011095804878749558
-0.72853221998999,0.027777777777777776,0.0006855345911949688,0.02,0.2,0.02,0.027777777777777776,0.011566179402060011,0.027796296296296295,0.014803501963818681
-0.641738500300082,0.04444444444444445,0.0020327044025157236,0.02,0.36,0.04,0.04444444444444445,0.01590436590597847,0.04437654320987655,0.020868248208957187
-0.6120056069689133,0.04407407407407408,0.0003076170510132774,0.02,0.08,0.04,0.04407407407407409,0.011392646458572185,0.04446913580246914,0.013842724565597663
-0.7224475914793299,0.031481481481481485,0.0008845562543675753,0.02,0.2,0.02,0.03148148148148148,0.012450799622585874,0.031481481481481485,0.014656363550989931
-0.7280793224063312,0.031481481481481485,0.0007336128581411602,0.02,0.2,0.02,0.03117283950617284,0.013380255873753391,0.03099382716049383,0.016113788705117975
-0.7265882659585305,0.03222222222222223,0.0008062893081761006,0.02,0.16,0.02,0.030617283950617278,0.01291676392434931,0.029851851851851855,0.015045550933069782
-0.693389997155164,0.03592592592592593,0.0007151642208245984,0.02,0.16,0.02,0.035679012345679016,0.015863261235756137,0.03562962962962963,0.01892053216266313
-0.4313397110691831,0.05185185185185186,0.005154996505939903,0.02,0.52,0.04,0.051913580246913595,0.028680177579796483,0.052080246913580236,0.03497840296728299
-0.61482753394352,0.038148148148148146,0.0011814116002795247,0.02,0.2,0.02,0.0382716049382716,0.015795467588469645,0.03789506172839507,0.01901913710587782
-0.7292475046657366,0.032962962962962965,0.0009986023759608667,0.02,0.2,0.02,0.032962962962962965,0.012292594454275007,0.03303086419753087,0.014758349842744224
-0.7205821930311956,0.03148148148148148,0.0006128581411600282,0.02,0.16,0.02,0.03179012345679013,0.013649586839330048,0.031975308641975314,0.015890329311736468
-0.7092380366376616,0.03592592592592593,0.0005642208245981831,0.02,0.12,0.04,0.035555555555555556,0.01299232079237348,0.03525925925925927,0.016115493936452625
-0.7071858791049305,0.03333333333333334,0.0012075471698113208,0.0,0.2,0.02,0.03333333333333333,0.014666595122704375,0.03341975308641976,0.019052769051335395
-0.5555954863960438,0.035555555555555556,0.001942138364779875,0.02,0.32,0.02,0.0358641975308642,0.017108366511420274,0.03615432098765432,0.02134030549397827
-0.5840774293810638,0.03740740740740742,0.0038497554157931532,0.02,0.44,0.02,0.03740740740740741,0.019466846266787942,0.0377962962962963,0.0257559817228504
-0.6414702690036307,0.05296296296296297,0.004892941998602376,0.02,0.4,0.04,0.05314814814814814,0.023065119765731872,0.05314197530864198,0.029138608452618033
-0.6942544245148284,0.03185185185185185,0.000883298392732355,0.02,0.16,0.02,0.033827160493827155,0.00859478246127886,0.03597530864197531,0.011348260791600857
-0.595699072497371,0.06037037037037038,0.004641369671558349,0.02,0.36,0.04,0.060308641975308656,0.029532948566844883,0.05923456790123459,0.03539405021026285
-0.6238067024928783,0.052962962962962976,0.00863633822501747,0.02,0.68,0.04,0.05172839506172841,0.03831470188366566,0.051395061728395065,0.046944879701017586
-0.7118588991515136,0.03592592592592593,0.00033780573025856043,0.02,0.08,0.04,0.035061728395061734,0.008918918708759802,0.0345925925925926,0.010902822884781336
-0.6828433495220243,0.03703703703703704,0.0002023759608665269,0.02,0.12,0.04,0.037283950617283956,0.008314966199482385,0.036722222222222226,0.008327702638569575
-0.7111739996485458,0.0362962962962963,0.0007860237596086655,0.02,0.16,0.04,0.036604938271604937,0.014420371586292825,0.03677160493827161,0.01744836021425451
-0.5968642033149755,0.03740740740740741,0.0039856044723969265,0.0,0.44,0.02,0.03796296296296296,0.024173467233276777,0.038197530864197526,0.03075058200433269
-0.7255382030118529,0.031111111111111114,0.0017308176100628938,0.02,0.32,0.02,0.031111111111111114,0.01280096510106414,0.031111111111111114,0.016211225257729108
-0.7423536065978632,0.02962962962962963,0.0003734451432564642,0.02,0.08,0.02,0.029629629629629634,0.00863754158176154,0.029185185185185186,0.010767397180742036
-0.6735760711511143,0.03851851851851852,0.0014921034241788967,0.02,0.28,0.04,0.03888888888888889,0.017199903183293983,0.039259259259259265,0.02097431263389775
-0.7037903062019046,0.03407407407407408,0.00028120195667365465,0.02,0.12,0.04,0.034135802469135806,0.01072449800086362,0.03412345679012346,0.013163639800186143
-0.6595573608713767,0.040370370370370376,0.0003696715583508035,0.02,0.12,0.04,0.04000000000000001,0.012660278954533012,0.03964814814814815,0.014608608025180408
-0.7096806959383088,0.038148148148148146,0.008139902166317263,0.02,0.68,0.02,0.038148148148148146,0.028510138834251672,0.038148148148148146,0.03477552530193476
-0.7353564533553526,0.028148148148148148,0.00024933612858141164,0.02,0.12,0.02,0.02814814814814815,0.007534437504435231,0.028148148148148148,0.009641128685827489
-0.6746480033415363,0.03777777777777778,0.00022138364779874208,0.02,0.08,0.04,0.03790123456790124,0.009509013686198706,0.038000000000000006,0.011024687125676405
-0.48650631139247147,0.04296296296296297,0.002541998602375962,0.02,0.32,0.04,0.04333333333333334,0.01801463594422592,0.043740740740740754,0.02165769934734155
-0.6458878961067454,0.03851851851851852,0.0002996505939902167,0.02,0.08,0.04,0.038518518518518514,0.011969071074289905,0.038370370370370374,0.013508882464171377
-0.6914098710126384,0.03888888888888889,0.000911949685534591,0.02,0.12,0.02,0.03888888888888889,0.01937298950864014,0.03822222222222222,0.020934135685585213
-0.6528838665004835,0.04481481481481482,0.0016593990216631734,0.02,0.32,0.04,0.045061728395061736,0.016775838010415565,0.045043209876543214,0.020945864146482168
-0.6631071552608669,0.04,9.056603773584906e-05,0.02,0.08,0.04,0.04,0.0039216244699672685,0.04000000000000001,0.005180410648325025
-0.5120927905446209,0.06740740740740742,0.0011969252271139064,0.04,0.2,0.06,0.0669135802469136,0.02206092621158874,0.06596296296296297,0.024103104653667752
-0.3702595746537779,0.08666666666666668,0.001433962264150943,0.04,0.2,0.08,0.0877777777777778,0.03189979912981474,0.0880493827160494,0.033982488698258345
-0.32282949819002915,0.07925925925925927,0.0043617051013277435,0.02,0.36,0.04,0.07938271604938273,0.03976851441387246,0.080037037037037,0.046656477890032175
-0.37809287387262724,0.07851851851851853,0.00283549965059399,0.04,0.28,0.08,0.07740740740740742,0.03400590699897662,0.07814814814814816,0.039711771466613886
-0.3095367078289517,0.08481481481481482,0.011697134870719779,0.02,0.72,0.04,0.08580246913580247,0.03509221355922701,0.08687654320987655,0.04401328590226979
-0.441701559405659,0.09407407407407407,0.01658308874912649,0.02,0.92,0.08,0.09376543209876546,0.0511581319267324,0.09345061728395063,0.0636791806763075
-0.5397445122738225,0.061111111111111116,0.00319119496855346,0.02,0.4,0.04,0.06296296296296296,0.024933985072920436,0.06437037037037036,0.03176522575617278
-0.22468242506636837,0.09259259259259259,0.0045176799440950375,0.04,0.32,0.08,0.09506172839506172,0.035881787427140203,0.09769135802469137,0.040624561079152084
-0.37949125887414314,0.08962962962962963,0.005309294199860239,0.04,0.56,0.08,0.08382716049382716,0.029779581447284667,0.08260493827160494,0.031156981321492028
-0.5583657865102357,0.0637037037037037,0.01929168413696715,0.02,1.04,0.04,0.06401234567901236,0.04593249565495786,0.06419753086419754,0.05760463972069115
-0.3865185749364727,0.09703703703703705,0.009515583508036338,0.04,0.48,0.08,0.09654320987654322,0.04863541765078506,0.09644444444444444,0.0567911336045369
-0.3716430013998169,0.0637037037037037,0.0038954577218728178,0.02,0.36,0.04,0.06407407407407407,0.02424083440819191,0.06465432098765432,0.02989838080250797
-0.4322979206581352,0.08222222222222222,0.0021987421383647798,0.04,0.28,0.08,0.08197530864197532,0.03584925655252543,0.08143209876543211,0.03736946863771416
-0.522059182403394,0.06888888888888889,0.0024251572327044025,0.02,0.24,0.04,0.06851851851851853,0.03688883457440532,0.06835802469135803,0.042571889129384664
-0.5480612296680777,0.06407407407407407,0.002888749126484975,0.02,0.36,0.04,0.06407407407407407,0.03008801160028807,0.0637037037037037,0.03515466311822589
0.044480039982784714,0.08148148148148149,0.02618644304682041,0.02,0.8,0.04,0.08092592592592592,0.04971937515565916,0.08141358024691357,0.06160442479809644
-0.3278654996902727,0.07185185185185186,0.005743675751222924,0.02,0.56,0.04,0.07222222222222222,0.04082523173308873,0.07262962962962963,0.048009100311668315
-0.4282320960874135,0.08518518518518518,0.0030820405310971336,0.04,0.36,0.08,0.08592592592592593,0.035693277311591574,0.08649382716049382,0.03919383025893817
-0.27531824913051195,0.07444444444444444,0.006783647798742139,0.02,0.48,0.04,0.07481481481481482,0.0333766876085019,0.07598765432098764,0.04242348748236015
-0.47748827932787097,0.08333333333333336,0.00319622641509434,0.02,0.32,0.08,0.08456790123456791,0.0326835695988636,0.08523456790123458,0.03929114361689518
-0.4145689905690668,0.07629629629629629,0.006823759608665269,0.02,0.52,0.04,0.07629629629629632,0.0415753438152898,0.07614814814814815,0.048451725532695354
-0.542383561714746,0.06037037037037037,0.004837596086652693,0.02,0.48,0.04,0.06037037037037038,0.03088196828336221,0.060370370370370366,0.03761849854114721
-0.43988127881655603,0.0725925925925926,0.001574283717679944,0.04,0.2,0.08,0.0725925925925926,0.029021505803187887,0.07246913580246915,0.0318190164217445
0.04885930478752487,0.09444444444444446,0.021500628930817618,0.02,0.88,0.04,0.09395061728395061,0.05244392843751391,0.09396296296296297,0.06590216999305554
-0.4132277959316356,0.08296296296296297,0.0018023759608665273,0.04,0.28,0.08,0.08358024691358026,0.027508356624376517,0.08474074074074076,0.034733093003076705
-0.390517133735094,0.08444444444444443,0.004206289308176101,0.04,0.36,0.08,0.08444444444444445,0.03598018486108374,0.0846172839506173,0.043395480363738546
-0.42412505956731944,0.07185185185185186,0.009622921034241784,0.02,0.72,0.04,0.0725925925925926,0.03721575320597949,0.07360493827160494,0.04615594943014234
-0.5290205115255308,0.06185185185185186,0.002464430468204054,0.02,0.24,0.04,0.0608641975308642,0.025898080979079703,0.06022222222222223,0.03117619148040712
-0.11121474513499474,0.08592592592592593,0.015435918937805729,0.02,0.84,0.04,0.08456790123456791,0.0625812757175387,0.08364197530864198,0.07634102109231633
-0.07847767633556768,0.08074074074074077,0.012950384346610753,0.04,0.84,0.04,0.0814814814814815,0.04000351531108044,0.08218518518518517,0.050321842907174806
-0.40227105365367416,0.09037037037037038,0.006214954577218728,0.02,0.44,0.06,0.08987654320987654,0.041558755391128605,0.0881851851851852,0.05292539986083211
0.26676004220566174,0.16148148148148145,0.011227952480782673,0.04,0.64,0.12,0.16123456790123458,0.05430551453000054,0.1625185185185185,0.06422030095877584
0.08648218764975257,0.14,0.010490566037735854,0.04,0.72,0.12,0.14061728395061726,0.05660329749096595,0.14133333333333334,0.06890327804871631
-0.1644131515100593,0.1251851851851852,0.002780153738644304,0.04,0.32,0.12,0.12506172839506174,0.035771925664882694,0.12408641975308644,0.04154463356784594
0.15727262511373374,0.12148148148148147,0.017612858141160034,0.02,0.68,0.08,0.12259259259259257,0.04624164729173992,0.1251358024691358,0.05408380630946874
-0.08007019329338472,0.10888888888888891,0.00986666666666667,0.04,0.52,0.08,0.10950617283950619,0.044382915680946225,0.11135802469135803,0.05707666850875835
-0.17539411064096533,0.1288888888888889,0.005051572327044027,0.04,0.4,0.12,0.1297530864197531,0.04430659806233286,0.13096296296296298,0.05170446937394801
-0.05013850344861148,0.10592592592592594,0.013232145352900073,0.04,0.6,0.08,0.10222222222222221,0.05099662181532,0.09944444444444446,0.05701476087436094
-0.271468058622403,0.10222222222222221,0.023285534591194975,0.04,0.92,0.04,0.10123456790123458,0.060333436772237625,0.10106172839506174,0.07446096059202081
-0.3734902283565843,0.09925925925925927,0.0129654786862334,0.04,0.76,0.08,0.09901234567901236,0.059314069697842774,0.09881481481481481,0.06757854037398241
-0.34648919008641155,0.1177777777777778,0.011904402515723271,0.02,0.64,0.08,0.11296296296296297,0.05151584317638979,0.10814814814814817,0.05606684084680525
-0.3416919553582187,0.10629629629629632,0.019242627533193574,0.02,0.76,0.04,0.10395061728395064,0.057328973822739035,0.10206172839506175,0.06877247693181555
-0.05657569688820019,0.12888888888888891,0.02225911949685535,0.04,1.08,0.08,0.12765432098765433,0.07984371073818179,0.1267037037037037,0.0927435919945203
-0.21221845822261587,0.12444444444444444,0.018696855345911943,0.04,0.96,0.08,0.12493827160493828,0.06566916559662132,0.12501234567901237,0.07886971571618051
-0.34091697199899573,0.1140740740740741,0.017896296296296296,0.04,0.76,0.08,0.11061728395061729,0.059881762033451046,0.10755555555555558,0.06399439466941485
-0.22534417701440645,0.13259259259259262,0.004396925227113908,0.04,0.32,0.12,0.13222222222222224,0.03222771757059547,0.13206172839506175,0.03793152701688798
-0.2569065495051768,0.11925925925925929,0.008482459818308875,0.08,0.6,0.08,0.11012345679012346,0.027334137144097305,0.10562962962962964,0.028611576520001323
-0.1587773162191506,0.10296296296296298,0.00921369671558351,0.04,0.56,0.08,0.10654320987654321,0.04379134706932934,0.11040740740740744,0.05104350245119047
0.29073283170049447,0.10592592592592592,0.07238686233403212,0.02,2.0,0.04,0.10864197530864195,0.0753444806124547,0.11114814814814816,0.09569576713620291
-0.3693206900284678,0.11222222222222224,0.0769421383647799,0.02,1.96,0.04,0.11185185185185186,0.10931114481416485,0.11148148148148153,0.13501129871765855
-0.31781652429605445,0.12629629629629632,0.021265269042627526,0.02,0.64,0.08,0.12209876543209883,0.07732259123774249,0.11896913580246915,0.09302961130010928
0.14729803681853482,0.17851851851851847,0.016888329839273235,0.08,0.8,0.12,0.17777777777777778,0.08386133382935555,0.17696296296296296,0.10033586221272636
0.03710690474672429,0.17185185185185187,0.008128581411600281,0.04,0.44,0.16,0.16765432098765432,0.05910823185567746,0.1629506172839506,0.06170398756564291
-0.06898431002519367,0.16555555555555554,0.02589308176100628,0.02,0.76,0.12,0.16401234567901238,0.08757097801920778,0.16137654320987657,0.09477144335902575
0.04476797129815124,0.1748148148148148,0.007806568832983928,0.04,0.44,0.16,0.17395061728395061,0.057656301169079105,0.17128395061728394,0.061227127034918734
0.03989660233889736,0.157037037037037,0.003915583508036337,0.08,0.44,0.16,0.16061728395061736,0.04343037090169773,0.16323456790123453,0.04893794498763147
-0.11288239544932899,0.15888888888888883,0.03381761006289308,0.02,0.84,0.08,0.15888888888888883,0.07580938775775577,0.1588888888888889,0.09464776716251767
0.13524552295332426,0.16296296296296295,0.010194828791055204,0.04,0.48,0.12,0.16296296296296298,0.0578496064776378,0.1628641975308642,0.06737130035249073
0.3015233300355631,0.1548148148148148,0.013346191474493363,0.04,0.76,0.12,0.15654320987654322,0.05480841373345585,0.1585802469135802,0.06163267148640559
0.38776403737797227,0.13555555555555557,0.029368553459119498,0.04,1.16,0.08,0.13728395061728396,0.0830457998709088,0.13872839506172843,0.0950970885998775
